               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 485,            0.015926,           0.0066534,           0.0044143,             0.99968,                   1,               0.995,              0.8609,            0.011117,           0.0029517,           0.0017556,           0.0010227,           0.0010227,           0.0010227
                 486,            0.016919,           0.0065354,           0.0045586,             0.99968,                   1,               0.995,              0.8609,            0.011117,           0.0029517,           0.0017556,             0.00102,             0.00102,             0.00102
                 487,            0.018341,           0.0069886,           0.0071351,             0.99971,                   1,               0.995,             0.82236,            0.012082,           0.0030263,           0.0017489,           0.0010174,           0.0010174,           0.0010174
                 488,            0.017126,           0.0072285,           0.0055395,             0.99977,                   1,               0.995,             0.89075,            0.010147,           0.0028427,           0.0017438,            0.001015,            0.001015,            0.001015
                 489,            0.015451,           0.0059848,           0.0056911,             0.99979,                   1,               0.995,             0.89922,           0.0093794,           0.0027778,           0.0017339,           0.0010128,           0.0010128,           0.0010128
                 490,            0.017102,           0.0060891,            0.010626,             0.99979,                   1,               0.995,             0.89922,           0.0093794,           0.0027778,           0.0017339,           0.0010107,           0.0010107,           0.0010107
                 491,            0.016783,           0.0079844,           0.0052647,             0.99982,                   1,               0.995,             0.89388,           0.0094836,           0.0027789,           0.0017252,           0.0010089,           0.0010089,           0.0010089
                 492,            0.013917,           0.0058511,           0.0029292,             0.99985,                   1,               0.995,             0.89672,           0.0094837,           0.0027891,           0.0017142,           0.0010072,           0.0010072,           0.0010072
                 493,            0.015127,           0.0053594,           0.0035326,             0.99988,                   1,               0.995,             0.87953,            0.010169,           0.0028679,           0.0017033,           0.0010057,           0.0010057,           0.0010057
                 494,            0.015248,           0.0056563,           0.0032305,             0.99988,                   1,               0.995,             0.87953,            0.010169,           0.0028679,           0.0017033,           0.0010044,           0.0010044,           0.0010044
                 495,            0.014676,           0.0068617,           0.0044335,             0.99987,                   1,               0.995,             0.88185,           0.0098733,           0.0028373,           0.0016937,           0.0010032,           0.0010032,           0.0010032
                 496,            0.015656,           0.0070613,           0.0045904,             0.99983,                   1,               0.995,             0.88758,           0.0096548,            0.002783,           0.0016793,           0.0010022,           0.0010022,           0.0010022
                 497,            0.015081,           0.0053647,           0.0043263,             0.99982,                   1,               0.995,             0.90534,            0.010013,           0.0028368,           0.0016694,           0.0010014,           0.0010014,           0.0010014
                 498,            0.017149,           0.0065682,            0.004739,             0.99982,                   1,               0.995,             0.90534,            0.010013,           0.0028368,           0.0016694,           0.0010008,           0.0010008,           0.0010008
                 499,            0.016253,           0.0065589,           0.0039389,             0.99977,                   1,               0.995,             0.89309,            0.010192,           0.0028625,           0.0016582,           0.0010004,           0.0010004,           0.0010004
